# ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
1979-02-09T00:00:00Z,0.03414911,0.29117322,0.17029075,0.2403591,0.097735524,0.03414911,0.29117322,0.17029075,0.2403591,0.097735524,0.03414911,0.29117322,0.17029075,0.2403591,0.097735524,0.03414911,0.29117322,0.17029075,0.2403591,0.097735524,0.03414911,0.29117322,0.17029075,0.2403591,0.097735524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-10T00:00:00Z,0.12169105,0.9264167,1.7491847,1.9201577,4.493505,0.12169105,0.9264167,1.7491847,1.9201577,4.493505,0.12169105,0.9264167,1.7491847,1.9201577,4.493505,0.12169105,0.9264167,1.7491847,1.9201577,4.493505,0.12169105,0.9264167,1.7491847,1.9201577,4.493505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-11T00:00:00Z,0.86861706,4.50663,7.402625,3.6608965,3.5423293,0.86861706,4.50663,7.402625,3.6608965,3.5423293,0.86861706,4.50663,7.402625,3.6608965,3.5423293,0.86861706,4.50663,7.402625,3.6608965,3.5423293,0.86861706,4.50663,7.402625,3.6608965,3.5423293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-12T00:00:00Z,3.1695075,8.045406,9.10132,9.445598,13.747042,3.1695075,8.045406,9.10132,9.445598,13.747042,3.1695075,8.045406,9.10132,9.445598,13.747042,3.1695075,8.045406,9.10132,9.445598,13.747042,3.1695075,8.045406,9.10132,9.445598,13.747042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-13T00:00:00Z,1.3894318,2.4416354,2.9061222,6.939487,9.903245,1.3894318,2.4416354,2.9061222,6.939487,9.903245,1.3894318,2.4416354,2.9061222,6.939487,9.903245,1.3894318,2.4416354,2.9061222,6.939487,9.903245,1.3894318,2.4416354,2.9061222,6.939487,9.903245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-14T00:00:00Z,3.059905,2.8010762,1.9682746,2.6542149,0.74789,3.059905,2.8010762,1.9682746,2.6542149,0.74789,3.059905,2.8010762,1.9682746,2.6542149,0.74789,3.059905,2.8010762,1.9682746,2.6542149,0.74789,3.059905,2.8010762,1.9682746,2.6542149,0.74789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-15T00:00:00Z,1.8606244,2.3265746,1.7281988,0.9483248,1.0443971,1.8606244,2.3265746,1.7281988,0.9483248,1.0443971,1.8606244,2.3265746,1.7281988,0.9483248,1.0443971,1.8606244,2.3265746,1.7281988,0.9483248,1.0443971,1.8606244,2.3265746,1.7281988,0.9483248,1.0443971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-16T00:00:00Z,4.9815726,5.124698,2.8816028,5.0244884,5.792342,4.9815726,5.124698,2.8816028,5.0244884,5.792342,4.9815726,5.124698,2.8816028,5.0244884,5.792342,4.9815726,5.124698,2.8816028,5.0244884,5.792342,4.9815726,5.124698,2.8816028,5.0244884,5.792342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-17T00:00:00Z,0.28097114,0.39721805,0.48258004,0.8983483,0.2515515,0.28097114,0.39721805,0.48258004,0.8983483,0.2515515,0.28097114,0.39721805,0.48258004,0.8983483,0.2515515,0.28097114,0.39721805,0.48258004,0.8983483,0.2515515,0.28097114,0.39721805,0.48258004,0.8983483,0.2515515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-18T00:00:00Z,2.0091598,6.8410406,9.648776,7.155068,12.843574,2.0091598,6.8410406,9.648776,7.155068,12.843574,2.0091598,6.8410406,9.648776,7.155068,12.843574,2.0091598,6.8410406,9.648776,7.155068,12.843574,2.0091598,6.8410406,9.648776,7.155068,12.843574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-19T00:00:00Z,0.6723402,0.82420534,1.4092215,1.4379065,2.1780388,0.6723402,0.82420534,1.4092215,1.4379065,2.1780388,0.6723402,0.82420534,1.4092215,1.4379065,2.1780388,0.6723402,0.82420534,1.4092215,1.4379065,2.1780388,0.6723402,0.82420534,1.4092215,1.4379065,2.1780388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-20T00:00:00Z,4.0182447,4.554492,2.0367672,2.8701732,5.543073,4.0182447,4.554492,2.0367672,2.8701732,5.543073,4.0182447,4.554492,2.0367672,2.8701732,5.543073,4.0182447,4.554492,2.0367672,2.8701732,5.543073,4.0182447,4.554492,2.0367672,2.8701732,5.543073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-21T00:00:00Z,2.260528,2.1966898,1.301907,3.1110017,4.181346,2.260528,2.1966898,1.301907,3.1110017,4.181346,2.260528,2.1966898,1.301907,3.1110017,4.181346,2.260528,2.1966898,1.301907,3.1110017,4.181346,2.260528,2.1966898,1.301907,3.1110017,4.181346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-22T00:00:00Z,1.9125046,2.4327137,0.85070944,0.85346866,1.3687749,1.9125046,2.4327137,0.85070944,0.85346866,1.3687749,1.9125046,2.4327137,0.85070944,0.85346866,1.3687749,1.9125046,2.4327137,0.85070944,0.85346866,1.3687749,1.9125046,2.4327137,0.85070944,0.85346866,1.3687749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-23T00:00:00Z,1.3645617,1.5910544,1.2812116,2.5318432,4.828706,1.3645617,1.5910544,1.2812116,2.5318432,4.828706,1.3645617,1.5910544,1.2812116,2.5318432,4.828706,1.3645617,1.5910544,1.2812116,2.5318432,4.828706,1.3645617,1.5910544,1.2812116,2.5318432,4.828706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-24T00:00:00Z,2.1881456,2.4144366,1.3589182,2.2933342,2.748763,2.1881456,2.4144366,1.3589182,2.2933342,2.748763,2.1881456,2.4144366,1.3589182,2.2933342,2.748763,2.1881456,2.4144366,1.3589182,2.2933342,2.748763,2.1881456,2.4144366,1.3589182,2.2933342,2.748763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-25T00:00:00Z,0.158933,0.2255975,0.91314113,3.63402,5.4689345,0.158933,0.2255975,0.91314113,3.63402,5.4689345,0.158933,0.2255975,0.91314113,3.63402,5.4689345,0.158933,0.2255975,0.91314113,3.63402,5.4689345,0.158933,0.2255975,0.91314113,3.63402,5.4689345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-26T00:00:00Z,1.0309956,1.0518365,0.6307056,1.5659218,2.7203202,1.0309956,1.0518365,0.6307056,1.5659218,2.7203202,1.0309956,1.0518365,0.6307056,1.5659218,2.7203202,1.0309956,1.0518365,0.6307056,1.5659218,2.7203202,1.0309956,1.0518365,0.6307056,1.5659218,2.7203202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-27T00:00:00Z,3.188979,8.486018,12.648236,9.13406,14.87951,3.188979,8.486018,12.648236,9.13406,14.87951,3.188979,8.486018,12.648236,9.13406,14.87951,3.188979,8.486018,12.648236,9.13406,14.87951,3.188979,8.486018,12.648236,9.13406,14.87951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-28T00:00:00Z,5.982022,6.7472725,3.8639462,6.513769,6.2370296,5.982022,6.7472725,3.8639462,6.513769,6.2370296,5.982022,6.7472725,3.8639462,6.513769,6.2370296,5.982022,6.7472725,3.8639462,6.513769,6.2370296,5.982022,6.7472725,3.8639462,6.513769,6.2370296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-01T00:00:00Z,0.022282446,0.00999925,0.017241333,0.070928626,0.13491003,0.022282446,0.00999925,0.017241333,0.070928626,0.13491003,0.022282446,0.00999925,0.017241333,0.070928626,0.13491003,0.022282446,0.00999925,0.017241333,0.070928626,0.13491003,0.022282446,0.00999925,0.017241333,0.070928626,0.13491003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-02T00:00:00Z,3.77E-04,0.008563881,0.06555799,0.06962355,0.087194346,3.77E-04,0.008563881,0.06555799,0.06962355,0.087194346,3.77E-04,0.008563881,0.06555799,0.06962355,0.087194346,3.77E-04,0.008563881,0.06555799,0.06962355,0.087194346,3.77E-04,0.008563881,0.06555799,0.06962355,0.087194346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-03T00:00:00Z,6.174084,7.8542914,2.701799,3.0260682,4.323569,6.174084,7.8542914,2.701799,3.0260682,4.323569,6.174084,7.8542914,2.701799,3.0260682,4.323569,6.174084,7.8542914,2.701799,3.0260682,4.323569,6.174084,7.8542914,2.701799,3.0260682,4.323569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-04T00:00:00Z,0.37686935,1.1581265,2.451809,4.6945577,7.7835164,0.37686935,1.1581265,2.451809,4.6945577,7.7835164,0.37686935,1.1581265,2.451809,4.6945577,7.7835164,0.37686935,1.1581265,2.451809,4.6945577,7.7835164,0.37686935,1.1581265,2.451809,4.6945577,7.7835164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-05T00:00:00Z,2.3171601,3.5600214,1.6785107,3.4692574,5.111514,2.3171601,3.5600214,1.6785107,3.4692574,5.111514,2.3171601,3.5600214,1.6785107,3.4692574,5.111514,2.3171601,3.5600214,1.6785107,3.4692574,5.111514,2.3171601,3.5600214,1.6785107,3.4692574,5.111514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-06T00:00:00Z,0.009753105,0.030866351,0.105267406,0.2644309,0.35593528,0.009753105,0.030866351,0.105267406,0.2644309,0.35593528,0.009753105,0.030866351,0.105267406,0.2644309,0.35593528,0.009753105,0.030866351,0.105267406,0.2644309,0.35593528,0.009753105,0.030866351,0.105267406,0.2644309,0.35593528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-07T00:00:00Z,1.9488654,1.3194482,0.10707761,0.4338843,0.8270674,1.9488654,1.3194482,0.10707761,0.4338843,0.8270674,1.9488654,1.3194482,0.10707761,0.4338843,0.8270674,1.9488654,1.3194482,0.10707761,0.4338843,0.8270674,1.9488654,1.3194482,0.10707761,0.4338843,0.8270674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-08T00:00:00Z,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-09T00:00:00Z,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-11T00:00:00Z,0.89906883,0.7779703,0.7691906,0.77682465,1.3146329,0.89906883,0.7779703,0.7691906,0.77682465,1.3146329,0.89906883,0.7779703,0.7691906,0.77682465,1.3146329,0.89906883,0.7779703,0.7691906,0.77682465,1.3146329,0.89906883,0.7779703,0.7691906,0.77682465,1.3146329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-12T00:00:00Z,0.17982878,0.18513572,0.072062194,0.25086513,0.46896827,0.17982878,0.18513572,0.072062194,0.25086513,0.46896827,0.17982878,0.18513572,0.072062194,0.25086513,0.46896827,0.17982878,0.18513572,0.072062194,0.25086513,0.46896827,0.17982878,0.18513572,0.072062194,0.25086513,0.46896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-13T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-14T00:00:00Z,0.18366255,1.1170568,0.2832891,0.21908268,0.07225118,0.18366255,1.1170568,0.2832891,0.21908268,0.07225118,0.18366255,1.1170568,0.2832891,0.21908268,0.07225118,0.18366255,1.1170568,0.2832891,0.21908268,0.07225118,0.18366255,1.1170568,0.2832891,0.21908268,0.07225118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-15T00:00:00Z,7.165312,8.153509,5.411397,6.941527,7.9939003,7.165312,8.153509,5.411397,6.941527,7.9939003,7.165312,8.153509,5.411397,6.941527,7.9939003,7.165312,8.153509,5.411397,6.941527,7.9939003,7.165312,8.153509,5.411397,6.941527,7.9939003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-16T00:00:00Z,1.4584442,1.5149044,1.5017122,2.8565586,1.5480776,1.4584442,1.5149044,1.5017122,2.8565586,1.5480776,1.4584442,1.5149044,1.5017122,2.8565586,1.5480776,1.4584442,1.5149044,1.5017122,2.8565586,1.5480776,1.4584442,1.5149044,1.5017122,2.8565586,1.5480776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-18T00:00:00Z,0.8688511,1.0065758,0.16209441,0.064518146,0.021484783,0.8688511,1.0065758,0.16209441,0.064518146,0.021484783,0.8688511,1.0065758,0.16209441,0.064518146,0.021484783,0.8688511,1.0065758,0.16209441,0.064518146,0.021484783,0.8688511,1.0065758,0.16209441,0.064518146,0.021484783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-19T00:00:00Z,0.06537561,0.3489904,0.09683713,0.13226219,0.1549009,0.06537561,0.3489904,0.09683713,0.13226219,0.1549009,0.06537561,0.3489904,0.09683713,0.13226219,0.1549009,0.06537561,0.3489904,0.09683713,0.13226219,0.1549009,0.06537561,0.3489904,0.09683713,0.13226219,0.1549009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-20T00:00:00Z,1.7200079,1.3161975,0.10003178,0.03015294,0.018613622,1.7200079,1.3161975,0.10003178,0.03015294,0.018613622,1.7200079,1.3161975,0.10003178,0.03015294,0.018613622,1.7200079,1.3161975,0.10003178,0.03015294,0.018613622,1.7200079,1.3161975,0.10003178,0.03015294,0.018613622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-21T00:00:00Z,0.005552157,0.007895029,9.32E-05,0,0,0.005552157,0.007895029,9.32E-05,0,0,0.005552157,0.007895029,9.32E-05,0,0,0.005552157,0.007895029,9.32E-05,0,0,0.005552157,0.007895029,9.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-22T00:00:00Z,0.07187165,0.15193978,0.27816772,0.6117541,0.68233263,0.07187165,0.15193978,0.27816772,0.6117541,0.68233263,0.07187165,0.15193978,0.27816772,0.6117541,0.68233263,0.07187165,0.15193978,0.27816772,0.6117541,0.68233263,0.07187165,0.15193978,0.27816772,0.6117541,0.68233263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-23T00:00:00Z,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0.00999925,0.017241333,0.070928626,0.13491003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-25T00:00:00Z,0,0.001063078,0.003380417,0.037561376,0.12739426,0,0.001063078,0.003380417,0.037561376,0.12739426,0,0.001063078,0.003380417,0.037561376,0.12739426,0,0.001063078,0.003380417,0.037561376,0.12739426,0,0.001063078,0.003380417,0.037561376,0.12739426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-26T00:00:00Z,1.5665704,2.2215853,1.4835694,3.3715975,4.7454343,1.5665704,2.2215853,1.4835694,3.3715975,4.7454343,1.5665704,2.2215853,1.4835694,3.3715975,4.7454343,1.5665704,2.2215853,1.4835694,3.3715975,4.7454343,1.5665704,2.2215853,1.4835694,3.3715975,4.7454343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-27T00:00:00Z,5.272157,6.1683764,5.5458465,10.636427,15.024614,5.272157,6.1683764,5.5458465,10.636427,15.024614,5.272157,6.1683764,5.5458465,10.636427,15.024614,5.272157,6.1683764,5.5458465,10.636427,15.024614,5.272157,6.1683764,5.5458465,10.636427,15.024614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-28T00:00:00Z,0.05151041,0.61813307,1.5816195,2.964143,3.7472153,0.05151041,0.61813307,1.5816195,2.964143,3.7472153,0.05151041,0.61813307,1.5816195,2.964143,3.7472153,0.05151041,0.61813307,1.5816195,2.964143,3.7472153,0.05151041,0.61813307,1.5816195,2.964143,3.7472153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-29T00:00:00Z,0.004117614,0.18064569,0.897329,1.4123948,2.4867716,0.004117614,0.18064569,0.897329,1.4123948,2.4867716,0.004117614,0.18064569,0.897329,1.4123948,2.4867716,0.004117614,0.18064569,0.897329,1.4123948,2.4867716,0.004117614,0.18064569,0.897329,1.4123948,2.4867716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-30T00:00:00Z,0.002884537,0.06658045,0.15153314,0.6211004,1.2154979,0.002884537,0.06658045,0.15153314,0.6211004,1.2154979,0.002884537,0.06658045,0.15153314,0.6211004,1.2154979,0.002884537,0.06658045,0.15153314,0.6211004,1.2154979,0.002884537,0.06658045,0.15153314,0.6211004,1.2154979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-31T00:00:00Z,0.042477794,0.42961606,1.5333937,2.3209186,3.3491712,0.042477794,0.42961606,1.5333937,2.3209186,3.3491712,0.042477794,0.42961606,1.5333937,2.3209186,3.3491712,0.042477794,0.42961606,1.5333937,2.3209186,3.3491712,0.042477794,0.42961606,1.5333937,2.3209186,3.3491712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
