Time,Row,Column,SitesChecked,CohortsKilled,Severity,SitesEventMN101,SitesEventMN102,BurnedSites,
10, 36, 81, 1, 1, 1, 0, 1, 1, 
10, 37, 27, 4, 9, 1, 0, 4, 4, 
10, 37, 42, 2, 2, 1, 0, 2, 2, 
10, 37, 58, 1, 1, 3, 0, 1, 1, 
10, 37, 77, 4, 7, 2, 0, 4, 4, 
10, 37, 81, 1, 1, 1, 0, 1, 1, 
10, 37, 86, 2, 2, 1, 0, 2, 2, 
10, 38, 64, 1, 2, 3, 0, 1, 1, 
10, 38, 78, 1, 3, 1, 0, 1, 1, 
10, 38, 84, 3, 6, 1, 0, 3, 3, 
10, 39, 20, 1, 1, 1, 0, 1, 1, 
10, 39, 26, 1, 2, 1, 0, 1, 1, 
10, 39, 46, 1, 1, 1, 0, 1, 1, 
10, 39, 62, 1, 2, 1, 0, 1, 1, 
10, 39, 93, 5, 19, 1.4, 0, 5, 5, 
10, 40, 58, 1, 1, 1, 0, 1, 1, 
10, 40, 65, 2, 17, 2, 0, 2, 2, 
10, 40, 78, 1, 15, 3, 0, 1, 1, 
10, 40, 86, 2, 16, 2, 0, 2, 2, 
10, 41, 57, 5, 4, 1, 0, 5, 5, 
10, 42, 23, 1, 3, 1, 0, 1, 1, 
10, 42, 41, 6, 7, 1, 0, 6, 6, 
10, 42, 50, 1, 1, 1, 0, 1, 1, 
10, 42, 64, 1, 1, 1, 0, 1, 1, 
10, 43, 25, 1, 2, 1, 0, 1, 1, 
10, 43, 41, 2, 4, 1, 0, 2, 2, 
10, 43, 42, 1, 1, 1, 0, 1, 1, 
10, 43, 53, 1, 1, 1, 0, 1, 1, 
10, 43, 62, 2, 2, 2, 0, 2, 2, 
10, 43, 90, 1, 1, 1, 0, 1, 1, 
10, 44, 9, 3, 5, 4, 1, 0, 1, 
10, 44, 36, 1, 1, 1, 0, 1, 1, 
10, 44, 62, 1, 1, 1, 0, 1, 1, 
10, 44, 87, 1, 2, 1, 0, 1, 1, 
10, 45, 36, 1, 2, 3, 0, 1, 1, 
10, 45, 40, 1, 1, 3, 0, 1, 1, 
10, 45, 51, 1, 1, 1, 0, 1, 1, 
10, 45, 80, 1, 1, 1, 0, 1, 1, 
10, 46, 22, 1, 4, 1, 0, 1, 1, 
10, 46, 37, 1, 2, 3, 0, 1, 1, 
10, 46, 42, 1, 1, 3, 0, 1, 1, 
10, 46, 48, 1, 1, 1, 0, 1, 1, 
10, 46, 50, 3, 3, 1, 0, 3, 3, 
10, 47, 28, 1, 2, 1, 0, 1, 1, 
10, 47, 40, 2, 3, 2, 0, 2, 2, 
10, 47, 42, 2, 2, 1, 0, 2, 2, 
10, 47, 70, 1, 1, 1, 0, 1, 1, 
10, 47, 80, 1, 19, 3, 0, 1, 1, 
10, 48, 66, 3, 5, 2.33333333333333, 0, 3, 3, 
10, 49, 33, 2, 34, 3, 0, 2, 2, 
10, 49, 62, 6, 7, 1.33333333333333, 0, 6, 6, 
10, 49, 73, 2, 7, 1, 0, 2, 2, 
10, 49, 81, 1, 13, 3, 0, 1, 1, 
10, 50, 23, 2, 2, 1, 0, 2, 2, 
10, 50, 34, 1, 3, 1, 0, 1, 1, 
10, 50, 35, 1, 2, 3, 0, 1, 1, 
10, 50, 41, 1, 1, 1, 0, 1, 1, 
10, 50, 66, 3, 4, 1.66666666666667, 0, 3, 3, 
10, 50, 68, 2, 3, 2, 0, 2, 2, 
10, 50, 76, 8, 20, 1.25, 0, 8, 8, 
10, 50, 80, 1, 1, 1, 0, 1, 1, 
10, 51, 26, 1, 2, 1, 0, 1, 1, 
10, 51, 52, 1, 2, 3, 0, 1, 1, 
10, 51, 56, 3, 5, 1.66666666666667, 0, 3, 3, 
10, 51, 80, 1, 3, 1, 0, 1, 1, 
10, 52, 38, 1, 19, 3, 0, 1, 1, 
10, 52, 46, 1, 1, 1, 0, 1, 1, 
10, 52, 78, 1, 4, 1, 0, 1, 1, 
10, 53, 1, 1, 19, 4, 1, 0, 1, 
10, 53, 68, 1, 1, 1, 0, 1, 1, 
10, 54, 28, 2, 5, 1, 0, 2, 2, 
10, 54, 46, 5, 5, 2.2, 0, 5, 5, 
10, 54, 56, 1, 1, 1, 0, 1, 1, 
10, 54, 67, 2, 2, 1, 0, 2, 2, 
10, 54, 78, 2, 6, 2, 0, 2, 2, 
10, 55, 1, 1, 19, 4, 1, 0, 1, 
10, 55, 41, 1, 1, 1, 0, 1, 1, 
10, 55, 79, 2, 5, 1, 0, 2, 2, 
10, 56, 7, 1, 2, 2, 1, 0, 1, 
10, 56, 56, 4, 4, 1.5, 0, 4, 4, 
10, 57, 10, 1, 2, 2, 1, 0, 1, 
10, 57, 32, 2, 4, 1, 0, 2, 2, 
10, 57, 38, 1, 5, 3, 0, 1, 1, 
10, 57, 53, 1, 1, 3, 0, 1, 1, 
10, 57, 59, 3, 3, 1, 0, 3, 3, 
10, 57, 73, 1, 1, 1, 0, 1, 1, 
10, 58, 27, 2, 6, 1, 0, 2, 2, 
10, 58, 36, 3, 19, 1.66666666666667, 0, 3, 3, 
10, 58, 39, 2, 3, 2, 0, 2, 2, 
10, 58, 41, 1, 2, 3, 0, 1, 1, 
10, 59, 54, 1, 1, 1, 0, 1, 1, 
10, 59, 71, 1, 1, 1, 0, 1, 1, 
10, 60, 10, 1, 15, 5, 1, 0, 1, 
10, 60, 47, 1, 1, 3, 0, 1, 1, 
10, 60, 51, 1, 1, 1, 0, 1, 1, 
10, 60, 63, 2, 8, 2, 0, 2, 2, 
10, 60, 79, 1, 2, 3, 0, 1, 1, 
10, 60, 80, 1, 3, 1, 0, 1, 1, 
10, 61, 18, 2, 1, 4, 1, 0, 1, 
10, 61, 23, 1, 3, 1, 0, 1, 1, 
10, 61, 25, 2, 3, 1, 0, 2, 2, 
10, 61, 44, 1, 3, 1, 0, 1, 1, 
10, 61, 65, 3, 2, 1, 0, 3, 3, 
10, 61, 76, 2, 1, 1, 0, 2, 2, 
10, 61, 79, 1, 3, 1, 0, 1, 1, 
10, 61, 82, 1, 3, 1, 0, 1, 1, 
10, 62, 7, 3, 9, 2.66666666666667, 3, 0, 3, 
10, 62, 37, 4, 12, 1, 0, 4, 4, 
10, 62, 40, 1, 2, 1, 0, 1, 1, 
10, 62, 54, 1, 1, 1, 0, 1, 1, 
10, 62, 59, 1, 2, 1, 0, 1, 1, 
10, 62, 73, 1, 1, 1, 0, 1, 1, 
10, 62, 79, 2, 5, 1, 0, 2, 2, 
10, 63, 42, 8, 15, 2.5, 0, 8, 8, 
10, 63, 49, 1, 1, 1, 0, 1, 1, 
10, 63, 53, 7, 7, 1.57142857142857, 0, 7, 7, 
10, 63, 69, 1, 5, 3, 0, 1, 1, 
10, 63, 87, 1, 2, 1, 0, 1, 1, 
10, 64, 59, 1, 1, 1, 0, 1, 1, 
10, 64, 70, 1, 1, 1, 0, 1, 1, 
10, 64, 74, 1, 2, 3, 0, 1, 1, 
10, 65, 79, 1, 2, 3, 0, 1, 1, 
10, 66, 1, 3, 9, 2.66666666666667, 3, 0, 3, 
10, 66, 24, 2, 5, 1, 0, 2, 2, 
10, 66, 43, 1, 1, 1, 0, 1, 1, 
10, 66, 73, 7, 29, 2.14285714285714, 0, 7, 7, 
10, 66, 76, 3, 4, 1.66666666666667, 0, 3, 3, 
10, 66, 88, 1, 13, 3, 0, 1, 1, 
10, 67, 7, 1, 15, 5, 1, 0, 1, 
10, 67, 37, 2, 2, 1, 0, 2, 2, 
10, 67, 58, 1, 2, 1, 0, 1, 1, 
10, 67, 64, 1, 1, 1, 0, 1, 1, 
10, 67, 65, 2, 2, 1, 0, 2, 2, 
10, 68, 6, 1, 2, 2, 1, 0, 1, 
10, 68, 8, 1, 2, 2, 1, 0, 1, 
10, 68, 9, 6, 10, 2, 5, 0, 5, 
10, 68, 13, 3, 19, 3, 3, 0, 3, 
10, 68, 28, 4, 9, 1, 0, 4, 4, 
10, 68, 38, 3, 3, 2.33333333333333, 0, 3, 3, 
10, 69, 33, 1, 3, 1, 0, 1, 1, 
10, 69, 75, 1, 4, 1, 0, 1, 1, 
10, 70, 10, 1, 5, 4, 1, 0, 1, 
10, 70, 32, 1, 4, 1, 0, 1, 1, 
10, 70, 56, 1, 1, 1, 0, 1, 1, 
10, 71, 13, 1, 5, 4, 1, 0, 1, 
10, 71, 15, 4, 27, 3.75, 4, 0, 4, 
10, 71, 45, 2, 1, 1, 0, 2, 2, 
10, 71, 46, 1, 1, 1, 0, 1, 1, 
10, 71, 58, 1, 1, 1, 0, 1, 1, 
10, 72, 26, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 72, 41, 1, 1, 1, 0, 1, 1, 
10, 72, 70, 3, 3, 1, 0, 3, 3, 
10, 72, 79, 1, 2, 1, 0, 1, 1, 
10, 73, 13, 2, 17, 3.5, 2, 0, 2, 
10, 73, 31, 1, 1, 1, 0, 1, 1, 
10, 73, 51, 1, 1, 3, 0, 1, 1, 
10, 73, 58, 1, 1, 1, 0, 1, 1, 
10, 73, 78, 1, 2, 1, 0, 1, 1, 
10, 73, 82, 5, 15, 1, 0, 5, 5, 
10, 74, 34, 1, 1, 1, 0, 1, 1, 
10, 74, 40, 1, 1, 1, 0, 1, 1, 
10, 74, 47, 1, 1, 1, 0, 1, 1, 
10, 74, 59, 2, 2, 1, 0, 2, 2, 
10, 74, 79, 1, 2, 1, 0, 1, 1, 
10, 75, 47, 1, 1, 1, 0, 1, 1, 
10, 76, 17, 2, 4, 2, 2, 0, 2, 
10, 76, 33, 1, 1, 1, 0, 1, 1, 
10, 76, 38, 1, 1, 1, 0, 1, 1, 
10, 76, 47, 1, 1, 1, 0, 1, 1, 
10, 76, 60, 1, 1, 1, 0, 1, 1, 
10, 76, 68, 2, 1, 1, 0, 2, 2, 
10, 76, 74, 2, 4, 1, 0, 2, 2, 
10, 77, 19, 1, 5, 4, 1, 0, 1, 
10, 77, 21, 1, 1, 1, 0, 1, 1, 
10, 77, 60, 1, 2, 3, 0, 1, 1, 
10, 77, 61, 1, 2, 3, 0, 1, 1, 
10, 77, 66, 1, 2, 3, 0, 1, 1, 
10, 78, 12, 4, 6, 2, 3, 0, 3, 
10, 78, 17, 2, 4, 2, 2, 0, 2, 
10, 78, 43, 1, 1, 1, 0, 1, 1, 
10, 78, 68, 1, 1, 1, 0, 1, 1, 
10, 78, 85, 1, 3, 1, 0, 1, 1, 
10, 78, 98, 1, 1, 1, 0, 1, 1, 
10, 78, 99, 1, 1, 1, 0, 1, 1, 
10, 79, 11, 1, 2, 2, 1, 0, 1, 
10, 79, 19, 6, 10, 2, 1, 4, 5, 
10, 79, 36, 1, 1, 1, 0, 1, 1, 
10, 79, 45, 1, 1, 1, 0, 1, 1, 
10, 79, 86, 1, 4, 1, 0, 1, 1, 
10, 79, 87, 1, 4, 1, 0, 1, 1, 
10, 79, 91, 1, 4, 1, 0, 1, 1, 
10, 79, 99, 1, 4, 1, 0, 1, 1, 
10, 80, 20, 1, 1, 1, 0, 1, 1, 
10, 81, 6, 1, 5, 4, 1, 0, 1, 
10, 81, 7, 2, 10, 4, 2, 0, 2, 
10, 81, 10, 2, 5, 4, 1, 0, 1, 
10, 81, 20, 1, 2, 3, 0, 1, 1, 
10, 81, 65, 1, 1, 1, 0, 1, 1, 
10, 81, 72, 1, 5, 1, 0, 1, 1, 
10, 82, 5, 1, 5, 4, 1, 0, 1, 
10, 82, 16, 1, 2, 2, 1, 0, 1, 
10, 82, 20, 1, 3, 1, 0, 1, 1, 
10, 82, 25, 1, 1, 1, 0, 1, 1, 
10, 82, 33, 3, 7, 2.33333333333333, 0, 3, 3, 
10, 82, 37, 1, 1, 1, 0, 1, 1, 
10, 82, 44, 1, 1, 3, 0, 1, 1, 
10, 82, 51, 1, 1, 3, 0, 1, 1, 
10, 82, 70, 5, 9, 2.6, 0, 5, 5, 
10, 82, 76, 1, 4, 1, 0, 1, 1, 
10, 83, 3, 1, 7, 5, 1, 0, 1, 
10, 83, 5, 2, 7, 3, 2, 0, 2, 
10, 83, 29, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 83, 36, 1, 1, 1, 0, 1, 1, 
10, 83, 63, 2, 6, 2, 0, 2, 2, 
10, 83, 73, 1, 5, 3, 0, 1, 1, 
10, 83, 99, 1, 19, 3, 0, 1, 1, 
10, 84, 42, 1, 1, 1, 0, 1, 1, 
10, 84, 44, 1, 3, 1, 0, 1, 1, 
10, 84, 54, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 84, 77, 6, 10, 1.33333333333333, 0, 6, 6, 
10, 84, 80, 3, 6, 1, 0, 3, 3, 
10, 85, 12, 1, 2, 2, 1, 0, 1, 
10, 85, 30, 1, 1, 1, 0, 1, 1, 
10, 85, 34, 1, 5, 3, 0, 1, 1, 
10, 85, 49, 1, 1, 3, 0, 1, 1, 
10, 85, 64, 3, 3, 1, 0, 3, 3, 
10, 85, 71, 1, 1, 1, 0, 1, 1, 
10, 85, 73, 1, 5, 3, 0, 1, 1, 
10, 85, 75, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 85, 85, 1, 3, 1, 0, 1, 1, 
10, 85, 88, 1, 2, 1, 0, 1, 1, 
10, 86, 23, 3, 3, 2.33333333333333, 0, 3, 3, 
10, 86, 62, 1, 1, 1, 0, 1, 1, 
10, 86, 90, 1, 2, 1, 0, 1, 1, 
10, 87, 5, 1, 5, 4, 1, 0, 1, 
10, 87, 66, 2, 3, 1, 0, 2, 2, 
10, 87, 69, 1, 1, 1, 0, 1, 1, 
10, 87, 70, 1, 1, 1, 0, 1, 1, 
10, 87, 90, 3, 8, 1, 0, 3, 3, 
10, 88, 33, 11, 21, 2.63636363636364, 0, 11, 11, 
10, 88, 36, 4, 9, 2.5, 0, 4, 4, 
10, 88, 38, 2, 1, 1, 0, 2, 2, 
10, 88, 42, 1, 1, 1, 0, 1, 1, 
10, 88, 45, 5, 4, 1.4, 0, 5, 5, 
10, 88, 49, 1, 3, 1, 0, 1, 1, 
10, 88, 51, 1, 3, 1, 0, 1, 1, 
10, 88, 71, 1, 1, 1, 0, 1, 1, 
10, 88, 88, 1, 3, 1, 0, 1, 1, 
10, 89, 5, 1, 7, 5, 1, 0, 1, 
10, 89, 12, 1, 2, 2, 1, 0, 1, 
10, 89, 26, 1, 1, 1, 0, 1, 1, 
10, 89, 28, 2, 2, 2, 0, 2, 2, 
10, 89, 78, 1, 1, 1, 0, 1, 1, 
10, 89, 82, 1, 3, 1, 0, 1, 1, 
10, 89, 96, 1, 1, 1, 0, 1, 1, 
10, 90, 33, 1, 1, 3, 0, 1, 1, 
10, 90, 43, 2, 2, 1, 0, 2, 2, 
10, 90, 58, 1, 1, 1, 0, 1, 1, 
10, 91, 77, 1, 1, 1, 0, 1, 1, 
10, 91, 80, 1, 5, 3, 0, 1, 1, 
10, 91, 86, 1, 4, 1, 0, 1, 1, 
10, 91, 88, 1, 3, 1, 0, 1, 1, 
10, 92, 9, 2, 5, 4, 1, 0, 1, 
10, 92, 20, 2, 3, 1, 0, 1, 1, 
10, 92, 26, 5, 8, 1.8, 0, 5, 5, 
10, 92, 28, 1, 1, 1, 0, 1, 1, 
10, 93, 12, 2, 4, 2, 2, 0, 2, 
10, 93, 50, 1, 2, 1, 0, 1, 1, 
10, 93, 68, 4, 4, 1, 0, 4, 4, 
10, 93, 77, 1, 1, 1, 0, 1, 1, 
10, 93, 82, 2, 2, 2, 0, 2, 2, 
10, 94, 3, 1, 7, 5, 1, 0, 1, 
10, 94, 27, 1, 3, 1, 0, 1, 1, 
10, 94, 42, 1, 6, 3, 0, 1, 1, 
10, 94, 44, 1, 4, 1, 0, 1, 1, 
10, 94, 52, 2, 7, 1, 0, 2, 2, 
10, 94, 89, 1, 3, 1, 0, 1, 1, 
10, 95, 10, 2, 4, 2, 2, 0, 2, 
10, 95, 17, 2, 19, 4, 1, 0, 1, 
10, 95, 20, 2, 4, 1, 0, 2, 2, 
10, 95, 21, 2, 5, 1, 0, 2, 2, 
10, 95, 51, 1, 1, 1, 0, 1, 1, 
10, 96, 46, 3, 4, 1.66666666666667, 0, 3, 3, 
10, 96, 47, 1, 3, 1, 0, 1, 1, 
10, 96, 51, 2, 1, 2, 0, 2, 2, 
10, 96, 84, 1, 1, 1, 0, 1, 1, 
10, 97, 22, 1, 2, 1, 0, 1, 1, 
10, 97, 79, 2, 1, 1, 0, 2, 2, 
10, 97, 82, 2, 5, 1, 0, 2, 2, 
10, 97, 85, 2, 3, 2, 0, 2, 2, 
10, 98, 1, 1, 5, 4, 1, 0, 1, 
10, 98, 74, 1, 1, 1, 0, 1, 1, 
10, 98, 85, 2, 2, 1, 0, 2, 2, 
10, 98, 87, 2, 3, 2, 0, 2, 2, 
10, 98, 94, 2, 4, 1, 0, 2, 2, 
10, 99, 53, 3, 6, 1.66666666666667, 0, 3, 3, 
10, 99, 54, 1, 5, 3, 0, 1, 1, 
10, 99, 74, 1, 1, 1, 0, 1, 1, 
10, 99, 99, 1, 2, 1, 0, 1, 1, 
15, 1, 12, 1, 19, 4, 1, 0, 1, 
15, 1, 39, 2, 2, 1, 0, 2, 2, 
15, 1, 45, 1, 1, 1, 0, 1, 1, 
15, 1, 65, 1, 1, 1, 0, 1, 1, 
15, 1, 72, 4, 5, 1.5, 0, 4, 4, 
15, 1, 77, 1, 1, 1, 0, 1, 1, 
15, 1, 83, 1, 1, 3, 0, 1, 1, 
15, 1, 84, 4, 2, 1.5, 0, 4, 4, 
15, 2, 9, 1, 5, 1, 1, 0, 1, 
15, 2, 63, 2, 2, 1, 0, 2, 2, 
15, 2, 68, 2, 1, 1, 0, 2, 2, 
15, 2, 76, 1, 3, 1, 0, 1, 1, 
15, 3, 32, 3, 2, 1, 0, 3, 3, 
15, 3, 40, 1, 2, 1, 0, 1, 1, 
15, 3, 81, 6, 6, 2, 0, 6, 6, 
15, 3, 86, 2, 1, 1, 0, 2, 2, 
15, 3, 94, 6, 1, 1, 0, 6, 6, 
15, 4, 34, 3, 1, 1, 0, 3, 3, 
15, 4, 67, 1, 2, 1, 0, 1, 1, 
15, 4, 76, 1, 1, 1, 0, 1, 1, 
15, 4, 97, 1, 2, 1, 0, 1, 1, 
15, 5, 17, 2, 1, 1, 2, 0, 2, 
15, 5, 80, 2, 2, 1, 0, 2, 2, 
15, 5, 82, 4, 10, 1, 0, 4, 4, 
15, 6, 26, 7, 15, 1.28571428571429, 0, 7, 7, 
15, 6, 43, 2, 4, 1, 0, 2, 2, 
15, 6, 68, 1, 3, 1, 0, 1, 1, 
15, 6, 84, 2, 2, 1, 0, 2, 2, 
15, 7, 12, 1, 3, 1, 1, 0, 1, 
15, 7, 27, 2, 3, 1, 0, 2, 2, 
15, 7, 31, 4, 1, 1, 0, 4, 4, 
15, 7, 66, 6, 8, 1.33333333333333, 0, 6, 6, 
15, 7, 75, 1, 2, 1, 0, 1, 1, 
15, 7, 83, 2, 2, 1, 0, 2, 2, 
15, 8, 62, 3, 2, 1, 0, 3, 3, 
15, 8, 84, 12, 7, 1, 0, 12, 12, 
15, 8, 99, 1, 1, 1, 0, 1, 1, 
15, 9, 24, 2, 31, 2, 0, 2, 2, 
15, 9, 33, 7, 9, 1, 0, 7, 7, 
15, 9, 43, 2, 1, 3, 0, 2, 2, 
15, 9, 51, 3, 2, 1.66666666666667, 0, 3, 3, 
15, 9, 63, 3, 5, 1, 0, 3, 3, 
15, 9, 82, 1, 3, 1, 0, 1, 1, 
15, 9, 88, 2, 2, 1, 0, 2, 2, 
15, 9, 89, 4, 6, 1, 0, 4, 4, 
15, 9, 94, 16, 46, 1, 0, 16, 16, 
15, 10, 40, 1, 3, 1, 0, 1, 1, 
15, 10, 44, 4, 4, 1, 0, 4, 4, 
15, 10, 49, 3, 1, 1, 0, 3, 3, 
15, 10, 62, 1, 4, 1, 0, 1, 1, 
15, 10, 67, 1, 1, 1, 0, 1, 1, 
15, 10, 75, 6, 11, 1, 0, 6, 6, 
15, 11, 18, 5, 1, 1, 2, 3, 5, 
15, 11, 56, 8, 5, 1.5, 0, 8, 8, 
15, 11, 78, 2, 6, 1, 0, 2, 2, 
15, 11, 94, 3, 7, 1, 0, 3, 3, 
15, 12, 27, 13, 7, 1, 0, 13, 13, 
15, 12, 45, 1, 3, 1, 0, 1, 1, 
15, 12, 54, 1, 1, 1, 0, 1, 1, 
15, 12, 60, 3, 4, 1, 0, 3, 3, 
15, 12, 76, 1, 3, 1, 0, 1, 1, 
15, 12, 84, 3, 1, 1, 0, 3, 3, 
15, 12, 85, 2, 2, 1, 0, 2, 2, 
15, 13, 50, 3, 2, 1, 0, 3, 3, 
15, 13, 64, 2, 2, 1, 0, 2, 2, 
15, 13, 76, 2, 4, 1, 0, 2, 2, 
15, 13, 98, 3, 7, 1, 0, 3, 3, 
15, 13, 99, 2, 4, 1, 0, 2, 2, 
15, 14, 1, 1, 15, 5, 1, 0, 1, 
15, 14, 31, 3, 1, 1, 0, 3, 3, 
15, 14, 45, 3, 2, 1, 0, 3, 3, 
15, 14, 59, 7, 17, 1, 0, 7, 7, 
15, 14, 60, 1, 2, 1, 0, 1, 1, 
15, 14, 74, 3, 3, 1, 0, 3, 3, 
15, 14, 78, 1, 2, 1, 0, 1, 1, 
15, 14, 86, 11, 15, 1.18181818181818, 0, 11, 11, 
15, 14, 88, 7, 23, 1, 0, 7, 7, 
15, 14, 89, 1, 3, 1, 0, 1, 1, 
15, 14, 94, 1, 7, 1, 0, 1, 1, 
15, 15, 27, 1, 2, 1, 0, 1, 1, 
15, 15, 37, 4, 6, 1, 0, 4, 4, 
15, 15, 44, 4, 7, 1, 0, 4, 4, 
15, 15, 58, 2, 4, 1, 0, 2, 2, 
15, 15, 63, 1, 1, 3, 0, 1, 1, 
15, 15, 67, 1, 1, 1, 0, 1, 1, 
15, 15, 70, 3, 4, 1.66666666666667, 0, 3, 3, 
15, 15, 83, 1, 1, 3, 0, 1, 1, 
15, 15, 94, 2, 7, 1, 0, 2, 2, 
15, 16, 44, 2, 4, 1, 0, 2, 2, 
15, 16, 45, 1, 3, 1, 0, 1, 1, 
15, 16, 61, 2, 5, 1, 0, 2, 2, 
15, 17, 2, 1, 1, 1, 1, 0, 1, 
15, 17, 5, 1, 2, 1, 1, 0, 1, 
15, 17, 7, 3, 1, 1, 3, 0, 3, 
15, 17, 34, 1, 1, 1, 0, 1, 1, 
15, 17, 40, 3, 4, 1, 0, 3, 3, 
15, 17, 86, 1, 1, 1, 0, 1, 1, 
15, 17, 99, 1, 5, 1, 0, 1, 1, 
15, 18, 17, 1, 1, 1, 1, 0, 1, 
15, 18, 21, 2, 5, 1, 0, 2, 2, 
15, 18, 32, 2, 2, 1, 0, 2, 2, 
15, 18, 36, 1, 2, 1, 0, 1, 1, 
15, 18, 43, 1, 3, 1, 0, 1, 1, 
15, 18, 53, 2, 2, 2, 0, 2, 2, 
15, 18, 58, 1, 3, 1, 0, 1, 1, 
15, 18, 59, 1, 3, 1, 0, 1, 1, 
15, 18, 61, 2, 4, 1, 0, 2, 2, 
15, 18, 67, 4, 1, 1.5, 0, 4, 4, 
15, 18, 86, 1, 1, 1, 0, 1, 1, 
15, 18, 90, 2, 9, 1, 0, 2, 2, 
15, 19, 31, 3, 3, 1, 0, 3, 3, 
15, 19, 43, 2, 3, 1, 0, 2, 2, 
15, 19, 47, 1, 2, 1, 0, 1, 1, 
15, 19, 50, 6, 10, 1, 0, 6, 6, 
15, 19, 67, 3, 2, 1, 0, 3, 3, 
15, 19, 84, 1, 1, 1, 0, 1, 1, 
15, 19, 89, 4, 11, 1, 0, 4, 4, 
15, 20, 24, 6, 8, 1, 0, 6, 6, 
15, 20, 36, 1, 3, 1, 0, 1, 1, 
15, 20, 51, 3, 5, 1, 0, 3, 3, 
15, 20, 52, 1, 2, 1, 0, 1, 1, 
15, 20, 60, 3, 13, 1, 0, 3, 3, 
15, 21, 45, 1, 2, 1, 0, 1, 1, 
15, 21, 55, 1, 5, 1, 0, 1, 1, 
15, 21, 64, 1, 1, 1, 0, 1, 1, 
15, 21, 74, 1, 2, 1, 0, 1, 1, 
15, 21, 85, 2, 10, 1, 0, 2, 2, 
15, 21, 95, 3, 8, 1, 0, 3, 3, 
15, 22, 32, 1, 5, 1, 0, 1, 1, 
15, 22, 54, 1, 3, 1, 0, 1, 1, 
15, 22, 62, 1, 2, 1, 0, 1, 1, 
15, 22, 68, 3, 3, 1.66666666666667, 0, 3, 3, 
15, 22, 86, 1, 4, 1, 0, 1, 1, 
15, 22, 87, 3, 13, 1, 0, 3, 3, 
15, 23, 41, 6, 20, 1.33333333333333, 0, 6, 6, 
15, 23, 55, 2, 6, 1, 0, 2, 2, 
15, 23, 63, 7, 17, 2.42857142857143, 0, 7, 7, 
15, 23, 66, 8, 15, 1.75, 0, 8, 8, 
15, 23, 90, 2, 5, 1, 0, 2, 2, 
15, 24, 9, 3, 1, 1, 3, 0, 3, 
15, 24, 42, 3, 9, 1, 0, 3, 3, 
15, 24, 47, 1, 2, 1, 0, 1, 1, 
15, 24, 75, 1, 1, 1, 0, 1, 1, 
15, 25, 28, 1, 7, 3, 0, 1, 1, 
15, 25, 31, 13, 39, 1, 0, 13, 13, 
15, 25, 46, 2, 3, 1, 0, 2, 2, 
15, 25, 57, 1, 5, 1, 0, 1, 1, 
15, 25, 68, 1, 1, 1, 0, 1, 1, 
15, 25, 70, 1, 2, 1, 0, 1, 1, 
15, 25, 79, 2, 3, 1, 0, 2, 2, 
15, 26, 72, 2, 2, 1, 0, 2, 2, 
15, 27, 12, 1, 3, 1, 1, 0, 1, 
15, 27, 26, 1, 4, 1, 0, 1, 1, 
15, 27, 36, 1, 5, 1, 0, 1, 1, 
15, 27, 40, 1, 1, 3, 0, 1, 1, 
15, 27, 47, 5, 11, 1, 0, 5, 5, 
15, 27, 51, 2, 7, 1, 0, 2, 2, 
15, 27, 65, 2, 7, 1, 0, 2, 2, 
15, 27, 67, 2, 3, 2, 0, 2, 2, 
15, 27, 87, 3, 13, 1, 0, 3, 3, 
15, 27, 91, 5, 13, 1, 0, 5, 5, 
15, 28, 24, 2, 1, 1, 0, 2, 2, 
15, 28, 30, 1, 3, 1, 0, 1, 1, 
15, 28, 49, 2, 4, 1, 0, 2, 2, 
15, 28, 66, 4, 11, 2, 0, 4, 4, 
15, 28, 71, 6, 15, 2, 0, 6, 6, 
15, 28, 81, 1, 3, 1, 0, 1, 1, 
15, 28, 98, 2, 1, 1, 0, 2, 2, 
15, 29, 19, 1, 15, 5, 1, 0, 1, 
15, 29, 22, 2, 1, 1, 0, 2, 2, 
15, 29, 28, 8, 22, 1, 0, 8, 8, 
15, 29, 32, 1, 6, 1, 0, 1, 1, 
15, 29, 65, 2, 5, 1, 0, 2, 2, 
15, 29, 85, 1, 3, 1, 0, 1, 1, 
15, 29, 99, 1, 1, 1, 0, 1, 1, 
15, 30, 12, 1, 4, 1, 1, 0, 1, 
15, 30, 34, 6, 18, 2, 0, 6, 6, 
15, 30, 63, 1, 4, 1, 0, 1, 1, 
15, 30, 87, 4, 12, 1.5, 0, 4, 4, 
15, 31, 10, 3, 24, 2.33333333333333, 3, 0, 3, 
15, 31, 49, 1, 4, 1, 0, 1, 1, 
15, 31, 69, 1, 2, 1, 0, 1, 1, 
15, 31, 77, 3, 6, 1, 0, 3, 3, 
15, 31, 83, 1, 1, 1, 0, 1, 1, 
15, 31, 86, 1, 3, 1, 0, 1, 1, 
15, 32, 18, 3, 5, 1, 3, 0, 3, 
15, 32, 20, 7, 6, 1, 0, 7, 7, 
15, 32, 27, 1, 4, 1, 0, 1, 1, 
15, 32, 34, 4, 12, 1.5, 0, 4, 4, 
15, 32, 54, 1, 1, 1, 0, 1, 1, 
15, 32, 62, 1, 2, 1, 0, 1, 1, 
